2023-02-05 09:38:12, INFO: Using device: cuda:1
2023-02-05 09:38:12, INFO: Policy: SARL w/ global state
2023-02-05 09:38:16, INFO: human number: 5
2023-02-05 09:38:16, INFO: Randomize human's radius and preferred speed
2023-02-05 09:38:16, INFO: Training simulation: circle_crossing, test simulation: circle_crossing
2023-02-05 09:38:16, INFO: Square width: 10.0, circle width: 4.0
2023-02-05 09:38:16, INFO: Current learning rate: 0.010000
2023-02-05 10:01:08, INFO: TRAIN in episode 8 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0309
2023-02-05 10:01:19, INFO: TRAIN in episode 9 has success rate: 1.00, collision rate: 0.00, nav time: 16.25, total reward: 0.1853
2023-02-05 10:01:26, INFO: TRAIN in episode 10 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1762
2023-02-05 10:01:37, INFO: TRAIN in episode 11 has success rate: 1.00, collision rate: 0.00, nav time: 13.50, total reward: 0.1800
2023-02-05 10:01:43, INFO: TRAIN in episode 12 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1602
2023-02-05 10:01:56, INFO: TRAIN in episode 13 has success rate: 1.00, collision rate: 0.00, nav time: 18.00, total reward: 0.0972
2023-02-05 10:02:07, INFO: TRAIN in episode 14 has success rate: 1.00, collision rate: 0.00, nav time: 16.50, total reward: 0.1553
2023-02-05 10:02:19, INFO: TRAIN in episode 15 has success rate: 1.00, collision rate: 0.00, nav time: 18.00, total reward: 0.1216
2023-02-05 10:02:31, INFO: TRAIN in episode 16 has success rate: 1.00, collision rate: 0.00, nav time: 14.00, total reward: 0.2349
2023-02-05 10:02:38, INFO: TRAIN in episode 17 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1503
2023-02-05 10:02:50, INFO: TRAIN in episode 18 has success rate: 1.00, collision rate: 0.00, nav time: 18.00, total reward: 0.1541
2023-02-05 10:03:01, INFO: TRAIN in episode 19 has success rate: 1.00, collision rate: 0.00, nav time: 20.25, total reward: 0.1216
2023-02-05 10:03:15, INFO: TRAIN in episode 20 has success rate: 1.00, collision rate: 0.00, nav time: 17.25, total reward: 0.1668
2023-02-05 10:03:23, INFO: TRAIN in episode 21 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1195
2023-02-05 10:03:33, INFO: TRAIN in episode 22 has success rate: 1.00, collision rate: 0.00, nav time: 15.25, total reward: 0.2059
2023-02-05 10:03:41, INFO: TRAIN in episode 23 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0895
2023-02-05 10:03:46, INFO: TRAIN in episode 24 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1489
2023-02-05 10:03:58, INFO: TRAIN in episode 25 has success rate: 1.00, collision rate: 0.00, nav time: 11.25, total reward: 0.3138
2023-02-05 10:04:10, INFO: TRAIN in episode 26 has success rate: 1.00, collision rate: 0.00, nav time: 15.00, total reward: 0.1683
2023-02-05 10:04:21, INFO: TRAIN in episode 27 has success rate: 1.00, collision rate: 0.00, nav time: 16.50, total reward: 0.1658
2023-02-05 10:04:33, INFO: TRAIN in episode 28 has success rate: 1.00, collision rate: 0.00, nav time: 16.50, total reward: 0.1654
2023-02-05 10:04:40, INFO: TRAIN in episode 29 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1258
2023-02-05 10:04:53, INFO: TRAIN in episode 30 has success rate: 1.00, collision rate: 0.00, nav time: 17.75, total reward: 0.1355
2023-02-05 10:05:04, INFO: TRAIN in episode 31 has success rate: 1.00, collision rate: 0.00, nav time: 19.25, total reward: 0.1351
2023-02-05 10:05:16, INFO: TRAIN in episode 32 has success rate: 1.00, collision rate: 0.00, nav time: 17.50, total reward: 0.1624
2023-02-05 10:05:24, INFO: TRAIN in episode 33 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1420
2023-02-05 10:05:37, INFO: TRAIN in episode 34 has success rate: 0.00, collision rate: 0.00, nav time: 25.00, total reward: -0.0125
2023-02-05 10:05:45, INFO: TRAIN in episode 35 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1184
2023-02-05 10:05:59, INFO: TRAIN in episode 36 has success rate: 1.00, collision rate: 0.00, nav time: 17.25, total reward: 0.1477
2023-02-05 10:06:10, INFO: TRAIN in episode 37 has success rate: 1.00, collision rate: 0.00, nav time: 13.75, total reward: 0.2158
2023-02-05 10:06:22, INFO: TRAIN in episode 38 has success rate: 1.00, collision rate: 0.00, nav time: 14.75, total reward: 0.2127
2023-02-05 10:06:34, INFO: TRAIN in episode 39 has success rate: 1.00, collision rate: 0.00, nav time: 20.50, total reward: 0.1036
2023-02-05 10:06:47, INFO: TRAIN in episode 40 has success rate: 1.00, collision rate: 0.00, nav time: 16.75, total reward: 0.1489
2023-02-05 10:06:59, INFO: TRAIN in episode 41 has success rate: 1.00, collision rate: 0.00, nav time: 15.75, total reward: 0.1519
2023-02-05 10:07:09, INFO: TRAIN in episode 42 has success rate: 1.00, collision rate: 0.00, nav time: 13.75, total reward: 0.2047
2023-02-05 10:07:21, INFO: TRAIN in episode 43 has success rate: 1.00, collision rate: 0.00, nav time: 20.25, total reward: 0.0860
2023-02-05 10:07:33, INFO: TRAIN in episode 44 has success rate: 1.00, collision rate: 0.00, nav time: 13.00, total reward: 0.2362
2023-02-05 10:07:39, INFO: TRAIN in episode 45 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1629
2023-02-05 10:07:46, INFO: TRAIN in episode 46 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1228
2023-02-05 10:08:00, INFO: TRAIN in episode 47 has success rate: 1.00, collision rate: 0.00, nav time: 20.00, total reward: 0.0780
2023-02-05 10:08:05, INFO: TRAIN in episode 48 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1228
2023-02-05 10:08:11, INFO: TRAIN in episode 49 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1471
2023-02-05 10:08:20, INFO: TRAIN in episode 50 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1851
2023-02-05 10:08:31, INFO: TRAIN in episode 51 has success rate: 1.00, collision rate: 0.00, nav time: 13.50, total reward: 0.2130
2023-02-05 10:08:43, INFO: TRAIN in episode 52 has success rate: 1.00, collision rate: 0.00, nav time: 16.50, total reward: 0.1805
2023-02-05 10:08:56, INFO: TRAIN in episode 53 has success rate: 1.00, collision rate: 0.00, nav time: 20.00, total reward: 0.1170
2023-02-05 10:09:08, INFO: TRAIN in episode 54 has success rate: 1.00, collision rate: 0.00, nav time: 17.75, total reward: 0.0126
2023-02-05 10:09:14, INFO: TRAIN in episode 55 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1742
2023-02-05 10:09:27, INFO: TRAIN in episode 56 has success rate: 1.00, collision rate: 0.00, nav time: 22.00, total reward: 0.1011
2023-02-05 10:09:40, INFO: TRAIN in episode 57 has success rate: 1.00, collision rate: 0.00, nav time: 19.50, total reward: 0.1316
2023-02-05 10:09:52, INFO: TRAIN in episode 58 has success rate: 1.00, collision rate: 0.00, nav time: 15.25, total reward: 0.1996
2023-02-05 10:10:02, INFO: TRAIN in episode 59 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1466
2023-02-05 10:10:12, INFO: TRAIN in episode 60 has success rate: 1.00, collision rate: 0.00, nav time: 13.50, total reward: 0.2104
2023-02-05 10:10:24, INFO: TRAIN in episode 61 has success rate: 1.00, collision rate: 0.00, nav time: 18.75, total reward: 0.1073
2023-02-05 10:10:30, INFO: TRAIN in episode 62 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1853
2023-02-05 10:10:36, INFO: TRAIN in episode 63 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1553
2023-02-05 10:10:47, INFO: TRAIN in episode 64 has success rate: 1.00, collision rate: 0.00, nav time: 17.00, total reward: 0.1712
2023-02-05 10:11:00, INFO: TRAIN in episode 65 has success rate: 1.00, collision rate: 0.00, nav time: 18.50, total reward: 0.1142
2023-02-05 10:11:10, INFO: TRAIN in episode 66 has success rate: 1.00, collision rate: 0.00, nav time: 16.50, total reward: 0.1523
2023-02-05 10:11:18, INFO: TRAIN in episode 67 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1073
2023-02-05 10:11:31, INFO: TRAIN in episode 68 has success rate: 1.00, collision rate: 0.00, nav time: 16.75, total reward: 0.1758
2023-02-05 10:11:43, INFO: TRAIN in episode 69 has success rate: 1.00, collision rate: 0.00, nav time: 17.75, total reward: 0.1582
2023-02-05 10:11:54, INFO: TRAIN in episode 70 has success rate: 1.00, collision rate: 0.00, nav time: 14.25, total reward: 0.2129
2023-02-05 10:12:07, INFO: TRAIN in episode 71 has success rate: 1.00, collision rate: 0.00, nav time: 13.50, total reward: 0.2006
2023-02-05 10:12:12, INFO: TRAIN in episode 72 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.2045
2023-02-05 10:12:17, INFO: TRAIN in episode 73 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1424
2023-02-05 10:12:24, INFO: TRAIN in episode 74 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1359
2023-02-05 10:12:36, INFO: TRAIN in episode 75 has success rate: 1.00, collision rate: 0.00, nav time: 19.00, total reward: 0.1387
2023-02-05 10:12:48, INFO: TRAIN in episode 76 has success rate: 1.00, collision rate: 0.00, nav time: 17.50, total reward: 0.1624
2023-02-05 10:12:53, INFO: TRAIN in episode 77 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1922
2023-02-05 10:13:01, INFO: TRAIN in episode 78 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1426
2023-02-05 10:13:09, INFO: TRAIN in episode 79 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1162
2023-02-05 10:13:16, INFO: TRAIN in episode 80 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1549
2023-02-05 10:13:22, INFO: TRAIN in episode 81 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1281
2023-02-05 10:13:35, INFO: TRAIN in episode 82 has success rate: 1.00, collision rate: 0.00, nav time: 17.00, total reward: 0.1520
2023-02-05 10:13:41, INFO: TRAIN in episode 83 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1208
2023-02-05 10:13:53, INFO: TRAIN in episode 84 has success rate: 1.00, collision rate: 0.00, nav time: 17.25, total reward: 0.1584
2023-02-05 10:13:59, INFO: TRAIN in episode 85 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1254
2023-02-05 10:14:07, INFO: TRAIN in episode 86 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0970
2023-02-05 10:14:15, INFO: TRAIN in episode 87 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1374
2023-02-05 10:14:26, INFO: TRAIN in episode 88 has success rate: 1.00, collision rate: 0.00, nav time: 18.00, total reward: 0.1186
2023-02-05 10:14:37, INFO: TRAIN in episode 89 has success rate: 1.00, collision rate: 0.00, nav time: 14.25, total reward: 0.2288
2023-02-05 10:14:49, INFO: TRAIN in episode 90 has success rate: 1.00, collision rate: 0.00, nav time: 15.25, total reward: 0.1829
2023-02-05 10:14:59, INFO: TRAIN in episode 91 has success rate: 1.00, collision rate: 0.00, nav time: 16.50, total reward: 0.1475
2023-02-05 10:15:13, INFO: TRAIN in episode 92 has success rate: 1.00, collision rate: 0.00, nav time: 18.25, total reward: 0.1291
2023-02-05 10:15:21, INFO: TRAIN in episode 93 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1122
2023-02-05 10:15:32, INFO: TRAIN in episode 94 has success rate: 1.00, collision rate: 0.00, nav time: 12.25, total reward: 0.2816
2023-02-05 10:15:39, INFO: TRAIN in episode 95 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1382
2023-02-05 10:15:52, INFO: TRAIN in episode 96 has success rate: 1.00, collision rate: 0.00, nav time: 20.50, total reward: 0.1089
2023-02-05 10:16:03, INFO: TRAIN in episode 97 has success rate: 1.00, collision rate: 0.00, nav time: 16.00, total reward: 0.1902
2023-02-05 10:16:11, INFO: TRAIN in episode 98 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1373
2023-02-05 10:16:18, INFO: TRAIN in episode 99 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1611
2023-02-05 10:16:25, INFO: TRAIN in episode 100 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1141
2023-02-05 10:16:38, INFO: TRAIN in episode 101 has success rate: 1.00, collision rate: 0.00, nav time: 22.00, total reward: 0.0782
2023-02-05 10:16:48, INFO: TRAIN in episode 102 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0874
2023-02-05 10:16:56, INFO: TRAIN in episode 103 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1552
2023-02-05 10:17:08, INFO: TRAIN in episode 104 has success rate: 1.00, collision rate: 0.00, nav time: 19.50, total reward: 0.1316
2023-02-05 10:17:22, INFO: TRAIN in episode 105 has success rate: 1.00, collision rate: 0.00, nav time: 18.00, total reward: 0.1541
2023-02-05 10:17:28, INFO: TRAIN in episode 106 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1371
2023-02-05 10:17:40, INFO: TRAIN in episode 107 has success rate: 1.00, collision rate: 0.00, nav time: 13.25, total reward: 0.2005
2023-02-05 10:17:54, INFO: TRAIN in episode 108 has success rate: 1.00, collision rate: 0.00, nav time: 17.00, total reward: 0.1194
2023-02-05 10:18:01, INFO: TRAIN in episode 109 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1494
2023-02-05 10:18:13, INFO: TRAIN in episode 110 has success rate: 1.00, collision rate: 0.00, nav time: 14.75, total reward: 0.2170
2023-02-05 10:18:25, INFO: TRAIN in episode 111 has success rate: 1.00, collision rate: 0.00, nav time: 18.25, total reward: 0.1501
2023-02-05 10:18:37, INFO: TRAIN in episode 112 has success rate: 1.00, collision rate: 0.00, nav time: 16.50, total reward: 0.1394
2023-02-05 10:18:50, INFO: TRAIN in episode 113 has success rate: 1.00, collision rate: 0.00, nav time: 19.25, total reward: 0.0609
2023-02-05 10:19:01, INFO: TRAIN in episode 114 has success rate: 1.00, collision rate: 0.00, nav time: 16.50, total reward: 0.1575
2023-02-05 10:19:14, INFO: TRAIN in episode 115 has success rate: 1.00, collision rate: 0.00, nav time: 19.75, total reward: 0.0985
2023-02-05 10:19:26, INFO: TRAIN in episode 116 has success rate: 1.00, collision rate: 0.00, nav time: 15.50, total reward: 0.2005
2023-02-05 10:19:34, INFO: TRAIN in episode 117 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0867
2023-02-05 10:19:47, INFO: TRAIN in episode 118 has success rate: 1.00, collision rate: 0.00, nav time: 19.00, total reward: 0.1304
2023-02-05 10:19:53, INFO: TRAIN in episode 119 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1525
2023-02-05 10:20:04, INFO: TRAIN in episode 120 has success rate: 1.00, collision rate: 0.00, nav time: 14.75, total reward: 0.2164
2023-02-05 10:20:17, INFO: TRAIN in episode 121 has success rate: 1.00, collision rate: 0.00, nav time: 22.25, total reward: 0.0985
2023-02-05 10:20:31, INFO: TRAIN in episode 122 has success rate: 1.00, collision rate: 0.00, nav time: 16.00, total reward: 0.1682
2023-02-05 10:20:43, INFO: TRAIN in episode 123 has success rate: 1.00, collision rate: 0.00, nav time: 16.75, total reward: 0.1506
2023-02-05 10:20:50, INFO: TRAIN in episode 124 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1503
2023-02-05 10:21:02, INFO: TRAIN in episode 125 has success rate: 1.00, collision rate: 0.00, nav time: 15.75, total reward: 0.1774
2023-02-05 10:21:12, INFO: TRAIN in episode 126 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1083
2023-02-05 10:21:18, INFO: TRAIN in episode 127 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1524
2023-02-05 10:21:29, INFO: TRAIN in episode 128 has success rate: 1.00, collision rate: 0.00, nav time: 15.75, total reward: 0.1865
2023-02-05 10:21:40, INFO: TRAIN in episode 129 has success rate: 1.00, collision rate: 0.00, nav time: 19.50, total reward: 0.1316
2023-02-05 10:21:53, INFO: TRAIN in episode 130 has success rate: 1.00, collision rate: 0.00, nav time: 20.00, total reward: 0.1248
2023-02-05 10:22:05, INFO: TRAIN in episode 131 has success rate: 1.00, collision rate: 0.00, nav time: 15.75, total reward: 0.1443
2023-02-05 10:22:17, INFO: TRAIN in episode 132 has success rate: 1.00, collision rate: 0.00, nav time: 16.75, total reward: 0.1758
2023-02-05 10:22:31, INFO: TRAIN in episode 133 has success rate: 1.00, collision rate: 0.00, nav time: 19.00, total reward: 0.1387
2023-02-05 10:22:42, INFO: TRAIN in episode 134 has success rate: 1.00, collision rate: 0.00, nav time: 14.50, total reward: 0.2085
2023-02-05 10:22:55, INFO: TRAIN in episode 135 has success rate: 1.00, collision rate: 0.00, nav time: 22.00, total reward: 0.0805
2023-02-05 10:23:01, INFO: TRAIN in episode 136 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1271
2023-02-05 10:23:15, INFO: TRAIN in episode 137 has success rate: 1.00, collision rate: 0.00, nav time: 18.25, total reward: 0.0762
2023-02-05 10:23:23, INFO: TRAIN in episode 138 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1245
2023-02-05 10:23:32, INFO: TRAIN in episode 139 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1202
2023-02-05 10:23:42, INFO: TRAIN in episode 140 has success rate: 1.00, collision rate: 0.00, nav time: 11.50, total reward: 0.2869
2023-02-05 10:23:56, INFO: TRAIN in episode 141 has success rate: 1.00, collision rate: 0.00, nav time: 18.25, total reward: 0.1460
2023-02-05 10:24:08, INFO: TRAIN in episode 142 has success rate: 1.00, collision rate: 0.00, nav time: 18.00, total reward: 0.1343
2023-02-05 10:24:19, INFO: TRAIN in episode 143 has success rate: 1.00, collision rate: 0.00, nav time: 18.75, total reward: 0.1260
2023-02-05 10:24:32, INFO: TRAIN in episode 144 has success rate: 1.00, collision rate: 0.00, nav time: 17.75, total reward: 0.1582
2023-02-05 10:24:42, INFO: TRAIN in episode 145 has success rate: 1.00, collision rate: 0.00, nav time: 14.50, total reward: 0.2189
2023-02-05 10:24:47, INFO: TRAIN in episode 146 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1476
2023-02-05 10:24:57, INFO: TRAIN in episode 147 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1422
2023-02-05 10:25:10, INFO: TRAIN in episode 148 has success rate: 1.00, collision rate: 0.00, nav time: 16.75, total reward: 0.1758
2023-02-05 10:25:18, INFO: TRAIN in episode 149 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1220
2023-02-05 10:25:24, INFO: TRAIN in episode 150 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1303
2023-02-05 10:25:35, INFO: TRAIN in episode 151 has success rate: 1.00, collision rate: 0.00, nav time: 16.75, total reward: 0.1758
2023-02-05 10:25:47, INFO: TRAIN in episode 152 has success rate: 1.00, collision rate: 0.00, nav time: 15.00, total reward: 0.2114
2023-02-05 10:25:58, INFO: TRAIN in episode 153 has success rate: 1.00, collision rate: 0.00, nav time: 14.50, total reward: 0.2228
2023-02-05 10:26:09, INFO: TRAIN in episode 154 has success rate: 1.00, collision rate: 0.00, nav time: 16.25, total reward: 0.1697
2023-02-05 10:26:15, INFO: TRAIN in episode 155 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1438
2023-02-05 10:26:23, INFO: TRAIN in episode 156 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1095
2023-02-05 10:26:34, INFO: TRAIN in episode 157 has success rate: 1.00, collision rate: 0.00, nav time: 19.25, total reward: 0.1351
2023-02-05 10:26:46, INFO: TRAIN in episode 158 has success rate: 1.00, collision rate: 0.00, nav time: 17.00, total reward: 0.1625
2023-02-05 10:26:56, INFO: TRAIN in episode 159 has success rate: 1.00, collision rate: 0.00, nav time: 14.75, total reward: 0.2170
2023-02-05 10:27:07, INFO: TRAIN in episode 160 has success rate: 1.00, collision rate: 0.00, nav time: 13.25, total reward: 0.2542
2023-02-05 10:27:19, INFO: TRAIN in episode 161 has success rate: 1.00, collision rate: 0.00, nav time: 19.00, total reward: 0.0981
2023-02-05 10:27:25, INFO: TRAIN in episode 162 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1342
2023-02-05 10:27:35, INFO: TRAIN in episode 163 has success rate: 1.00, collision rate: 0.00, nav time: 11.50, total reward: 0.2633
2023-02-05 10:27:41, INFO: TRAIN in episode 164 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1134
2023-02-05 10:27:55, INFO: TRAIN in episode 165 has success rate: 1.00, collision rate: 0.00, nav time: 17.25, total reward: 0.1500
2023-02-05 10:28:06, INFO: TRAIN in episode 166 has success rate: 1.00, collision rate: 0.00, nav time: 14.25, total reward: 0.2280
2023-02-05 10:28:17, INFO: TRAIN in episode 167 has success rate: 1.00, collision rate: 0.00, nav time: 17.25, total reward: 0.1296
2023-02-05 10:28:28, INFO: TRAIN in episode 168 has success rate: 1.00, collision rate: 0.00, nav time: 16.00, total reward: 0.1902
2023-02-05 10:28:34, INFO: TRAIN in episode 169 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1560
2023-02-05 10:28:45, INFO: TRAIN in episode 170 has success rate: 1.00, collision rate: 0.00, nav time: 19.25, total reward: 0.1351
2023-02-05 10:28:55, INFO: TRAIN in episode 171 has success rate: 1.00, collision rate: 0.00, nav time: 19.00, total reward: 0.1387
2023-02-05 10:29:02, INFO: TRAIN in episode 172 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1445
2023-02-05 10:29:16, INFO: TRAIN in episode 173 has success rate: 1.00, collision rate: 0.00, nav time: 23.25, total reward: 0.0886
2023-02-05 10:29:27, INFO: TRAIN in episode 174 has success rate: 1.00, collision rate: 0.00, nav time: 18.75, total reward: 0.1395
2023-02-05 10:29:35, INFO: TRAIN in episode 175 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0986
2023-02-05 10:29:42, INFO: TRAIN in episode 176 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1220
2023-02-05 10:29:49, INFO: TRAIN in episode 177 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.0814
2023-02-05 10:29:59, INFO: TRAIN in episode 178 has success rate: 1.00, collision rate: 0.00, nav time: 11.50, total reward: 0.1700
2023-02-05 10:30:11, INFO: TRAIN in episode 179 has success rate: 1.00, collision rate: 0.00, nav time: 15.75, total reward: 0.1953
2023-02-05 10:30:24, INFO: TRAIN in episode 180 has success rate: 1.00, collision rate: 0.00, nav time: 21.25, total reward: 0.1094
2023-02-05 10:30:31, INFO: TRAIN in episode 181 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1286
2023-02-05 10:30:40, INFO: TRAIN in episode 182 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1090
2023-02-05 10:30:52, INFO: TRAIN in episode 183 has success rate: 1.00, collision rate: 0.00, nav time: 22.00, total reward: 0.0914
2023-02-05 10:31:05, INFO: TRAIN in episode 184 has success rate: 1.00, collision rate: 0.00, nav time: 18.00, total reward: 0.1506
2023-02-05 10:31:16, INFO: TRAIN in episode 185 has success rate: 1.00, collision rate: 0.00, nav time: 12.50, total reward: 0.2413
2023-02-05 10:31:28, INFO: TRAIN in episode 186 has success rate: 1.00, collision rate: 0.00, nav time: 14.75, total reward: 0.1799
2023-02-05 10:31:33, INFO: TRAIN in episode 187 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1364
2023-02-05 10:31:45, INFO: TRAIN in episode 188 has success rate: 1.00, collision rate: 0.00, nav time: 17.00, total reward: 0.1712
2023-02-05 10:31:57, INFO: TRAIN in episode 189 has success rate: 1.00, collision rate: 0.00, nav time: 20.00, total reward: 0.1072
2023-02-05 10:32:08, INFO: TRAIN in episode 190 has success rate: 1.00, collision rate: 0.00, nav time: 18.50, total reward: 0.1381
2023-02-05 10:32:14, INFO: TRAIN in episode 191 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1336
2023-02-05 10:32:19, INFO: TRAIN in episode 192 has success rate: 0.00, collision rate: 1.00, nav time: 25.00, total reward: -0.1690
2023-02-05 10:32:32, INFO: TRAIN in episode 193 has success rate: 1.00, collision rate: 0.00, nav time: 20.00, total reward: 0.1013
2023-02-05 10:32:46, INFO: TRAIN in episode 194 has success rate: 1.00, collision rate: 0.00, nav time: 21.25, total reward: 0.0623
2023-02-05 10:33:03, INFO: TRAIN in episode 195 has success rate: 1.00, collision rate: 0.00, nav time: 18.25, total reward: 0.1494
2023-02-05 10:33:15, INFO: TRAIN in episode 196 has success rate: 1.00, collision rate: 0.00, nav time: 18.00, total reward: 0.1333
